франкфурт-на-майне_NOUN	франкфурт_NOUN	0.7449910295310782
основополагающий_ADJ	полный_ADJ	0.06365576719150114
плексигласовый_ADJ	химический_ADJ	0.2073405043359465
неподтвержденный_ADJ	качественный_ADJ	0.10685553084791682
древневерхненемецкий_ADJ	немецкий_ADJ	-0.023819250450844265
обувнозаготовочный_ADJ	древний_ADJ	-0.007206060782703861
сентиментальность_NOUN	чувствительность_NOUN	0.42215415092604325
заблагорассудиться_VERB	краситься_VERB	0.2321656168458642
самогоноварение_NOUN	наркопреступность_NOUN	-0.00400043254174338
полуразложившийся_VERB	полураспавшийся_VERB	0.7706680380723444
шумозаградительный_ADJ	обеспечительный_ADJ	0.038349543712576976
нерасследованный_ADJ	следственный_ADJ	0.05573827026842295
неосуществленный_ADJ	нереализованный_ADJ	0.6365424369656165
люминесцентный_ADJ	жирный_ADJ	0.2020186867852451
кровезаменитель_NOUN	каратель_NOUN	0.1266462972735971
песчано-гравийный_ADJ	асфальтобетонный_ADJ	0.7333556628306429
валяносапожник_NOUN	башмачник_NOUN	-0.030003008209873103
необуржуазный_ADJ	опасный_ADJ	0.07472876231594255
междоусобица_NOUN	война_NOUN	0.5841665160871362
непотопляемый_ADJ	верный_ADJ	0.21790269264993267
лейб-гвардейский_ADJ	житейский_ADJ	0.0690595169089403
предынфарктный_ADJ	коматозный_ADJ	0.5441842733667484
завербовывать_VERB	нанимать_VERB	0.38031148235224294
склеропластика_NOUN	информатика_NOUN	-0.10595350601271664
неукоснительно_ADV	ветрено_ADJ	0.056021261782335754
неоплатонизм_NOUN	комизм_NOUN	0.32363261674982313
поисково-спасательный_ADJ	пастельный_ADJ	0.04250133210014642
коксующийся_VERB	угольный_ADJ	-0.056675126463038746
эластокинематический_ADJ	кинематический_ADJ	-0.01705831119720847
восемьсотпятидесятилетие_NOUN	возмездие_NOUN	-0.05806950849576804
неопознанный_ADJ	неизвестный_ADJ	0.4789827056080168
горюче-смазочный_ADJ	топливный_ADJ	0.5084060049175974
попустительствовать_VERB	потакать_VERB	0.5314014528113804
спецслужбист_NOUN	коммунист_NOUN	0.28451715615166756
самозатачивающийся_ADJ	твердосплавный_ADJ	0.7404495918638518
биокибернетик_NOUN	ученый_NOUN	-0.07564417945793565
невосприимчивый_ADJ	неподверженный_ADJ	0.029431666320000514
ханты-мансийск_NOUN	торонто_NOUN	-0.0068476133950993775
центрально-черноземный_ADJ	сонный_ADJ	0.05659584850157918
сергиево-посадский_ADJ	московский_ADJ	0.47281384450277103
раннеперестроечный_ADJ	позднесоветский_ADJ	-0.0022309163335696804
нормальненько_ADV	сухо_ADV	-0.07386532240716555
залогодержатель_NOUN	банк_NOUN	-0.08159486924383211
азиатско-тихоокеанский_ADJ	дальневосточный_ADJ	0.4576156165395488
гастроэнтеролог_NOUN	врач_NOUN	0.6188242181211685
конституционно-правовой_ADJ	юридический_ADJ	0.04271207952652058
камнесамоцветный_ADJ	драгоценный_ADJ	-0.021553057999670333
горношахтный_ADJ	промышленный_ADJ	-0.07694443303953724
нечленораздельный_ADJ	безмерный_ADJ	0.16216510130339049
белогвардеец_NOUN	империя_NOUN	0.22361178657202166
электронно-механический_ADJ	эпический_ADJ	0.0017165825377620312
пуленепробиваемый_ADJ	бронированный_VERB	0.6579389151945255
пенополиуританин_NOUN	кефир_NOUN	0.013639610183129262
бессквозняковый_ADJ	безветреный_ADJ	0.769905161943761
вестминстерский_ADJ	лондонский_ADJ	0.5315248165627954
сногсшибательный_ADJ	завистливый_ADJ	0.14250435399912803
полиизобутилен_NOUN	поливинилацетат_NOUN	0.7580980859685907
грузино-абхазский_ADJ	кавказский_ADJ	0.024122635480479
детоталитаризация_NOUN	стол_NOUN	0.022745967439767888
слабоминерализованный_ADJ	гидрокарбонатный_ADJ	0.7392894937214968
авиационно-космический_ADJ	воздушный_ADJ	-0.09928470088557267
сталелитейный_ADJ	заводской_ADJ	0.4453972720496267
спринтерский_ADJ	атлетический_ADJ	0.309876701528208
звукозаписывающий_ADJ	студийный_ADJ	0.5242159410068383
конкуретноспособность_NOUN	предпринимательство_NOUN	-0.0030762758492596178
неремонтопригодный_ADJ	былой_ADJ	0.04406844489318298
уголовно-процессуальный_ADJ	судебный_ADJ	0.050007174411470054
приснопамятный_ADJ	темпераментный_ADJ	0.06539489163313914
чехословацкий_ADJ	чешский_ADJ	0.6930636704376019
полузамерзший_VERB	сиреневый_ADJ	-0.008268974738833298
взаимозаменяемый_ADJ	альтернативный_ADJ	0.21583247197031624
неостановимый_ADJ	воображаемый_VERB	0.15161759917295026
налогооблагаемый_ADJ	материальный_ADJ	0.31580089437492703
рационализаторский_ADJ	классный_ADJ	0.1567041011263399
длиннобазный_ADJ	вытянутый_VERB	-0.05253387722929571
поскальзываться_VERB	спотыкаться_VERB	0.6736122234105172
легкоусвояемый_ADJ	диетический_ADJ	-0.04093206756596626
хлопчатобумажный_ADJ	ткацкий_ADJ	0.41603584615849837
закоренелый_ADJ	усталый_ADJ	0.08717375384288197
желудочно-кишечный_ADJ	врачебный_ADJ	0.26446829834018337
квадратно-гнездовой_ADJ	квадратный_ADJ	-0.032750726629403974
гражданско-процессуальный_ADJ	общеправовой_ADJ	0.7309854746833652
неосторожный_ADJ	неаккуратный_ADJ	0.5488042591828036
приспосабливаться_VERB	умудряться_VERB	0.2780394199906689
рабоче-крестьянский_ADJ	пролетарский_ADJ	0.6763805372797204
тетраэтилсвинец_NOUN	свинец_NOUN	-0.08566893527968364
морально-нравственный_ADJ	этический_ADJ	-0.00409390972710423
незатасканный_ADJ	неистрепанный_VERB	0.7716241405581361
неизбирабельный_ADJ	стойкий_ADJ	-0.042431666138877146
социально-политический_ADJ	экономический_ADJ	-0.0448049387563763
двухъярусный_ADJ	плотный_ADJ	0.22462998091191
беллинсгаузен_NOUN	крузенштерн_NOUN	0.7290564926447397
древесностружечный_ADJ	строительный_ADJ	-0.004776536465839585
непропорциональность_NOUN	диспропорциональность_NOUN	0.7349167241431881
горно-обогатительный_ADJ	восхитительный_ADJ	0.02750000952304558
исправительно-трудовой_ADJ	лагерный_ADJ	0.05456320222571336
сердечно-сосудистый_ADJ	кровеносный_ADJ	0.5103985126000987
всепобеждающий_ADJ	кожаный_ADJ	0.07878340775755359
небезызвестный_ADJ	знаменитый_ADJ	0.6452486529923168
приноравливаться_VERB	приспособляться_VERB	0.5316716446505166
набалдашник_NOUN	чиновник_NOUN	0.11017431395090874
всеохватывающий_ADJ	всеобъемлющий_ADJ	0.8036473004654343
совершеннолетний_ADJ	тетрадный_ADJ	0.026194896771913848
претенциозный_ADJ	пафосный_ADJ	0.7056573592947095